,Player_fixed,POS_group,merge_year,per_game_perf_rel_expectations,AVG_ADP,ppg_Fantasy_PPR
1110,Harrison Bryant,TE,2024.0,0.4949727335077201,506.0,2.9153846153846152
1111,Hayden Hurst,TE,2024.0,0.5423006369886592,287.0,4.711111111111112
1112,Hunter Henry,TE,2024.0,0.7842254812194644,193.0,7.49375
1113,Isaiah Likely,TE,2024.0,-0.878753192,180.2,6.31875
1114,Jake Ferguson,TE,2024.0,2.1027123311827545,81.6,12.65
1115,Jeremy Ruckert,TE,2024.0,-0.762824912,473.0,1.8294117647058823
1116,John Bates,TE,2024.0,-0.445468727,500.5,2.0058823529411764
1117,Johnny Mundt,TE,2024.0,-0.504038271,407.5,2.364705882352941
1118,Jonnu Smith,TE,2024.0,1.731883724536793,227.3,7.305882352941176
1119,Jordan Akins,TE,2024.0,-1.189293627,420.0,1.6588235294117648
1120,Josh Oliver,TE,2024.0,0.4684682009250549,363.0,3.553333333333333
1121,Juwan Johnson,TE,2024.0,1.2932373103789878,262.3,5.752941176470588
1122,Kylen Granson,TE,2024.0,1.442353869478204,419.0,4.294117647058823
1123,Lucas Krull,TE,2024.0,-0.665330759,496.5,1.807692307692308
1124,Mark Andrews,TE,2024.0,-4.705624567,45.8,7.964705882352941
1125,Mike Gesicki,TE,2024.0,-1.39895822,236.5,3.847058823529412
1126,Mo Alie-Cox,TE,2024.0,-0.138735269,368.5,2.888235294117647
1127,MyCole Pruitt,TE,2024.0,-0.650736725,427.0,2.1666666666666665
1128,Noah Fant,TE,2024.0,0.3987367412466476,248.0,5.242857142857143
1129,Noah Gray,TE,2024.0,-0.980525769,239.5,4.152941176470588
1130,Pat Freiermuth,TE,2024.0,-4.284356294,135.4,4.517647058823529
1131,Peyton Hendershot,TE,2024.0,-1.771151684,396.0,1.1142857142857143
1132,Pharaoh Brown,TE,2024.0,-0.356589028,402.0,2.52
1133,Tanner Hudson,TE,2024.0,4.382025625287582,387.5,7.290909090909091
1134,Taysom Hill,TE,2024.0,10.16581915872113,164.5,17.94
1135,T.J. Hockenson,TE,2024.0,12.858637166159957,126.4,21.9
1136,Travis Kelce,TE,2024.0,-0.261736958,25.2,13.7125
1137,Trey McBride,TE,2024.0,-1.289647116,46.4,11.34375
1138,Tyler Conklin,TE,2024.0,0.5621821994101621,182.0,7.69375
1139,Tyler Higbee,TE,2024.0,33.17242506428595,371.7,36.16666666666666
1140,Will Dissly,TE,2024.0,0.2042995217066532,496.0,2.68
1141,Zach Ertz,TE,2024.0,-2.623871266,224.6,3.041176470588236
1142,Adam Thielen,WR,2016.0,7.772536744402541,377.0,12.2
1143,A.J. Green,WR,2016.0,0.3697747807644234,6.0,18.64
1144,Albert Wilson,WR,2016.0,-0.373174813,340.0,5.11875
1145,Allen Hurns,WR,2016.0,-4.015464499,69.5,9.154545454545454
1146,Allen Robinson,WR,2016.0,-5.501408009,9.8,12.45625
1147,Alshon Jeffery,WR,2016.0,-4.939345758,20.3,12.175
1148,Andre Holmes,WR,2016.0,-1.08605222,426.0,2.7875
1149,Andre Johnson,WR,2016.0,-3.156760921,269.0,3.6875
1150,Andre Roberts,WR,2016.0,-0.81153045,427.0,3.05
1151,Andrew Hawkins,WR,2016.0,-1.457157085,307.0,5.2125
1152,Anquan Boldin,WR,2016.0,4.225018515443054,208.3,10.8375
1153,Bennie Fowler,WR,2016.0,-1.361543097,395.0,2.8846153846153846
1154,Brandin Cooks,WR,2016.0,-1.437450361,23.8,15.39375
1155,Brandon Coleman,WR,2016.0,-2.211720246,259.0,4.50625
1156,Brandon LaFell,WR,2016.0,4.927598513003847,254.7,11.625
1157,Brandon Marshall,WR,2016.0,-7.088352683,15.8,10.386666666666668
1158,Brian Quick,WR,2016.0,0.3042498142096921,291.0,7.2125
1159,Brice Butler,WR,2016.0,-0.853133356,385.0,3.49375
1160,Cecil Shorts,WR,2016.0,-2.967715761,330.0,2.911111111111111
1161,Chris Hogan,WR,2016.0,1.048569945900863,159.5,8.593333333333334
1162,Cody Latimer,WR,2016.0,-4.074162774,343.0,1.3
1163,Cole Beasley,WR,2016.0,4.833672428977335,283.0,11.8125
1164,Corey Brown,WR,2016.0,-1.429578601,349.0,3.7
1165,Danny Amendola,WR,2016.0,-0.912416027,249.0,5.775
1166,Darrius Heyward-Bey,WR,2016.0,-2.809316215,288.0,4.14
1167,Davante Adams,WR,2016.0,8.842907173614424,222.7,15.41875
1168,DeAndre Hopkins,WR,2016.0,-5.949359896,5.8,12.3375
1169,Demaryius Thomas,WR,2016.0,-2.340322763,28.0,14.14375
1170,DeSean Jackson,WR,2016.0,0.1079078797622887,83.3,12.033333333333331
1171,Dez Bryant,WR,2016.0,-3.89322493,12.5,13.846153846153848
1172,Donte Moncrief,WR,2016.0,-3.548157996,46.5,11.4
1173,Dontrelle Inman,WR,2016.0,3.5174925697201687,305.5,10.1875
1174,Doug Baldwin,WR,2016.0,1.415639174244319,51.8,15.85
1175,Dwayne Harris,WR,2016.0,-5.842786342,320.5,0.39375
1176,Eddie Royal,WR,2016.0,2.781936824406989,282.0,9.766666666666667
1177,Emmanuel Sanders,WR,2016.0,-0.075390664,67.0,13.2875
1178,Eric Decker,WR,2016.0,-1.246933521,49.0,13.466666666666669
1179,Golden Tate,WR,2016.0,-1.090497222,45.3,13.94375
1180,Harry Douglas,WR,2016.0,-2.641007428,329.0,3.272727272727273
1181,Jared Abbrederis,WR,2016.0,-6.624729842,282.0,0.36
1182,Jarius Wright,WR,2016.0,-2.207875796,348.0,2.9625
1183,Jaron Brown,WR,2016.0,0.0112185943794411,350.0,5.1000000000000005
1184,Jarvis Landry,WR,2016.0,-1.860390203,30.0,14.45625
1185,Jeff Janis,WR,2016.0,-4.434669697,251.0,2.25625
1186,Jeremy Kerley,WR,2016.0,3.359738786453008,332.0,9.16875
1187,Jeremy Maclin,WR,2016.0,-6.238234394,41.3,9.125
1188,Jermaine Kearse,WR,2016.0,-0.547040177,242.0,6.125
1189,John Brown,WR,2016.0,-6.148986574,70.8,6.913333333333333
1190,Jordan Norwood,WR,2016.0,-0.789336634,420.0,3.157142857142857
1191,Josh Huff,WR,2016.0,-1.333310605,342.0,4.08
1192,Julian Edelman,WR,2016.0,-1.095860166,39.8,14.39375
1193,Justin Hunter,WR,2016.0,-0.257507612,387.0,4.069230769230769
1194,Kamar Aiken,WR,2016.0,-5.38535332,112.8,4.2375
1195,Keenan Allen,WR,2016.0,-5.23895867,15.0,12.3
1196,Kendall Wright,WR,2016.0,1.5371339476223316,204.7,8.190909091
1197,Kenny Britt,WR,2016.0,6.245832862686404,268.3,13.08
1198,Kenny Stills,WR,2016.0,3.4781417032270747,179.3,10.5375
1199,Larry Fitzgerald,WR,2016.0,1.244124328908816,57.5,15.2375
1200,Markus Wheaton,WR,2016.0,-3.358525339,125.5,5.7
1201,Marquess Wilson,WR,2016.0,3.3427012198366413,281.0,10.333333333333334
1202,Marquise Goodwin,WR,2016.0,1.710145748092193,390.0,6.006666666666666
1203,Michael Crabtree,WR,2016.0,2.421232684406636,76.8,14.95625
1204,Michael Floyd,WR,2016.0,-6.207193976,58.5,7.72
1205,Mike Evans,WR,2016.0,1.7070637817348242,18.0,19.00625
1206,Mike Wallace,WR,2016.0,5.388863875163572,168.8,12.675
1207,Pierre Garcon,WR,2016.0,5.393430962529111,174.0,12.56875
1208,Quincy Enunwa,WR,2016.0,4.677423128224097,330.0,10.55625
1209,Quinton Patton,WR,2016.0,-1.088963313,233.3,5.557142857142857
1210,Randall Cobb,WR,2016.0,-4.359944556,36.5,11.407692307692308
1211,Rishard Matthews,WR,2016.0,5.523484019576374,154.0,13.21875
1212,Robert Woods,WR,2016.0,2.492478887886379,234.7,9.146153846153847
1213,Rod Streater,WR,2016.0,-1.870739262,354.0,3.06875
1214,Ryan Grant,WR,2016.0,-3.410108231,375.0,1.0375
1215,Sammy Watkins,WR,2016.0,-6.067263601,28.5,10.375
1216,Seth Roberts,WR,2016.0,0.0124562900802578,284.7,6.98125
1217,Tavon Austin,WR,2016.0,0.3190289841920446,116.0,9.786666666666669
1218,Taylor Gabriel,WR,2016.0,6.762092986571298,415.0,10.76923076923077
1219,Terrance Williams,WR,2016.0,1.1951953174715229,205.7,7.8375
1220,T.J. Jones,WR,2016.0,-2.021784472,297.0,4.766666666666667
1221,Torrey Smith,WR,2016.0,-3.765594571,123.3,5.391666666666667
1222,Travis Benjamin,WR,2016.0,-0.018464198,115.8,9.457142857142856
1223,T.Y. Hilton,WR,2016.0,0.6284272371155879,28.0,17.1125
1224,Vincent Jackson,WR,2016.0,-2.908634222,118.5,6.459999999999999
1225,Willie Snead,WR,2016.0,1.9565636444212355,95.5,12.766666666666667
1226,Adam Humphries,WR,2017.0,2.5044258588679007,311.0,8.04375
1227,Adam Thielen,WR,2017.0,5.057524624,100.8,14.98125
1228,A.J. Green,WR,2017.0,-2.505712649,8.6,14.175
1229,Albert Wilson,WR,2017.0,4.727767247233301,369.0,8.923076923076923
1230,Allen Hurns,WR,2017.0,2.8222686000536124,205.7,9.94
1231,Allen Robinson,WR,2017.0,-10.88667819,47.2,2.7
1232,Alshon Jeffery,WR,2017.0,-2.149284752,37.0,12.24375
1233,Amari Cooper,WR,2017.0,-4.612589271,18.0,11.314285714285717
1234,Andre Holmes,WR,2017.0,-1.379472487,350.0,3.071428571428572
1235,Antonio Brown,WR,2017.0,5.031865793326752,3.0,22.164285714285715
1236,Brandin Cooks,WR,2017.0,-1.957340644,19.8,13.825
1237,Brandon Coleman,WR,2017.0,-2.377330529,212.0,4.5875
1238,Brandon LaFell,WR,2017.0,0.6607816348377922,204.7,7.8
1239,Brandon Marshall,WR,2017.0,-5.736097588,67.0,6.68
1240,Brandon Tate,WR,2017.0,-4.800607656,261.0,1.5461538461538462
1241,Breshad Perriman,WR,2017.0,-5.815143835,192.0,1.6090909090909091
1242,Chris Conley,WR,2017.0,-0.93110954,231.0,5.7
1243,Chris Hogan,WR,2017.0,2.432889653,103.6,12.177777777777775
1244,Cole Beasley,WR,2017.0,-2.012257997,153.8,6.093333333333334
1245,Danny Amendola,WR,2017.0,1.8424334898260648,192.3,9.26
1246,Davante Adams,WR,2017.0,1.8688341502920025,41.6,15.892857142857142
1247,DeAndre Hopkins,WR,2017.0,5.548278457746665,28.2,20.65333333333333
1248,Demaryius Thomas,WR,2017.0,-2.074423199,30.2,12.86875
1249,Deonte Thompson,WR,2017.0,0.2056127735049866,260.0,6.5625
1250,DeSean Jackson,WR,2017.0,-1.008025997,87.2,9.9
1251,DeVante Parker,WR,2017.0,-2.721205366,61.4,10.0
1252,Devin Funchess,WR,2017.0,5.099469884546972,207.0,12.1875
1253,Dez Bryant,WR,2017.0,-4.100200914,20.2,11.65
1254,Donte Moncrief,WR,2017.0,-4.729726161,84.0,6.425
1255,Dontrelle Inman,WR,2017.0,-0.603824108,296.0,5.441666666666666
1256,Doug Baldwin,WR,2017.0,-1.584726854,22.8,13.95625
1257,Eli Rogers,WR,2017.0,-3.491954617,292.0,2.6357142857142857
1258,Emmanuel Sanders,WR,2017.0,-3.255227218,60.0,9.541666666666666
1259,Eric Decker,WR,2017.0,-3.395270129,90.4,7.26875
1260,Golden Tate,WR,2017.0,0.3835281195321727,46.4,14.03125
1261,Jaelen Strong,WR,2017.0,2.084777329094207,358.0,6.4
1262,Jamison Crowder,WR,2017.0,-1.905443873,63.8,10.686666666666667
1263,Jaron Brown,WR,2017.0,-0.223355659,229.7,6.41875
1264,Jarvis Landry,WR,2017.0,3.060593370868766,52.8,16.25
1265,Jeremy Kerley,WR,2017.0,-0.53577085,278.0,5.7125
1266,Jeremy Maclin,WR,2017.0,-2.60846988,84.6,8.5
1267,Jermaine Kearse,WR,2017.0,4.616883011044956,257.5,11.0
1268,J.J. Nelson,WR,2017.0,-1.488516083,196.3,5.84375
1269,John Brown,WR,2017.0,-2.043362497,121.8,6.99
1270,Jordy Nelson,WR,2017.0,-7.389529694,10.4,9.146666666666668
1271,Julio Jones,WR,2017.0,-1.307689023,4.0,15.74375
1272,Kamar Aiken,WR,2017.0,-4.395574269,271.0,1.8866666666666667
1273,Kasen Williams,WR,2017.0,-4.454083558,213.0,2.4857142857142853
1274,Keenan Allen,WR,2017.0,3.013686438252284,32.6,17.7625
1275,Kelvin Benjamin,WR,2017.0,-3.63609201,51.2,9.657142857142857
1276,Kendall Wright,WR,2017.0,0.3419694515414244,186.0,7.9
1277,Kenny Britt,WR,2017.0,-4.792236955,106.3,4.8
1278,Kenny Stills,WR,2017.0,3.304007067,181.8,10.91875
1279,Larry Fitzgerald,WR,2017.0,2.7958763825190527,47.8,16.3375
1280,Markus Wheaton,WR,2017.0,-5.554127154,269.0,0.7363636363636363
1281,Marquise Goodwin,WR,2017.0,4.085559546974635,251.5,10.5375
1282,Michael Campanaro,WR,2017.0,-0.164899049,368.0,4.038461538461538
1283,Michael Crabtree,WR,2017.0,-1.800292253,41.0,12.271428571428572
1284,Michael Floyd,WR,2017.0,-4.113480438,306.0,1.6181818181818182
1285,Michael Floyd,WR,2017.0,-4.113480438,306.0,1.6181818181818182
1286,Mike Evans,WR,2017.0,-3.269391693,7.0,13.54
1287,Mike Wallace,WR,2017.0,0.599853306,108.3,10.08
1288,Nelson Agholor,WR,2017.0,5.571695208537537,245.3,12.09375
1289,Odell Beckham Jr.,WR,2017.0,1.5455029716806798,5.2,18.5
1290,Pierre Garcon,WR,2017.0,-0.981600483,70.0,11.25
1291,Randall Cobb,WR,2017.0,-0.022186047,90.6,10.626666666666669
1292,Rishard Matthews,WR,2017.0,2.055453037052997,119.6,11.157142857142857
1293,Robert Woods,WR,2017.0,6.618470118622025,211.0,13.608333333333334
1294,Sammie Coates,WR,2017.0,-4.265849804,316.0,1.0833333333333333
1295,Sammy Watkins,WR,2017.0,-3.097767512,59.0,9.753333333333334
1296,Seth Roberts,WR,2017.0,0.3799245899232639,308.0,6.033333333333333
1297,Stefon Diggs,WR,2017.0,1.198441180712397,56.8,14.157142857142857
1298,Tavon Austin,WR,2017.0,-4.016943675,225.7,2.66875
1299,Taylor Gabriel,WR,2017.0,-2.651177026,172.3,5.10625
1300,Terrance Williams,WR,2017.0,0.7243345301430031,281.5,6.95625
1301,Torrey Smith,WR,2017.0,-1.359824543,209.5,5.66875
1302,Travis Benjamin,WR,2017.0,1.826160652368702,264.7,8.14375
1303,T.Y. Hilton,WR,2017.0,-4.291704448,26.2,10.975
1304,Tyler Lockett,WR,2017.0,-0.171915798,160.0,7.76875
1305,Tyrell Williams,WR,2017.0,-1.858661002,93.0,8.6125
1306,Willie Snead,WR,2017.0,-9.711232938,84.8,1.3818181818181818
1307,Adam Humphries,WR,2018.0,6.874891646707523,324.7,11.79375
1308,Adam Thielen,WR,2018.0,5.087448852356944,34.4,19.20625
1309,Allen Hurns,WR,2018.0,-4.843554288,131.4,3.84375
1310,Allen Robinson,WR,2018.0,-0.705253384,54.2,11.792307692307691
1311,Alshon Jeffery,WR,2018.0,3.2159466359701554,76.8,14.253846153846156
1312,Amari Cooper,WR,2018.0,0.3324810100159396,35.4,14.366666666666667
1313,Antonio Brown,WR,2018.0,5.068649383263299,5.4,21.58
1314,Bennie Fowler,WR,2018.0,-0.334079278,356.0,4.19
1315,Brandin Cooks,WR,2018.0,2.033710996993772,46.0,15.2
1316,Brandon Marshall,WR,2018.0,-1.792209653,257.3,4.371428571428572
1317,Brice Butler,WR,2018.0,-2.60424773,329.0,2.25
1318,Bruce Ellington,WR,2018.0,3.707791245584529,333.0,8.514285714285714
1319,Chester Rogers,WR,2018.0,1.1648204105947393,253.0,7.31875
1320,Chris Hogan,WR,2018.0,-5.630228222,57.4,6.6375
1321,Cody Latimer,WR,2018.0,0.8264494045560324,311.0,6.0
1322,Cole Beasley,WR,2018.0,3.1476930646022403,237.0,9.3875
1323,Corey Coleman,WR,2018.0,-4.472600384,267.0,1.575
1324,Danny Amendola,WR,2018.0,1.9078144061570823,213.3,8.493333333333334
1325,Davante Adams,WR,2018.0,6.465911944322196,17.8,21.973333333333336
1326,DeAndre Hopkins,WR,2018.0,4.719532297645863,10.2,20.84375
1327,Deonte Thompson,WR,2018.0,-2.020641134,352.0,2.5461538461538464
1328,Deonte Thompson,WR,2018.0,-2.020641134,352.0,2.5461538461538464
1329,DeSean Jackson,WR,2018.0,4.707620631911724,171.0,12.608333333333334
1330,DeVante Parker,WR,2018.0,-3.198732045,129.4,5.536363636363636
1331,Devin Funchess,WR,2018.0,-1.513908813,87.2,8.778571428571428
1332,Donte Moncrief,WR,2018.0,1.589481072823749,213.3,8.175
1333,Doug Baldwin,WR,2018.0,-2.773456385,39.6,10.907692307692308
1334,Golden Tate,WR,2018.0,-0.25970763,54.8,12.193333333333332
1335,Jamison Crowder,WR,2018.0,-0.088464761,105.0,9.2
1336,Jaron Brown,WR,2018.0,-1.807084064,295.5,3.7875
1337,Jarvis Landry,WR,2018.0,0.2140130508782682,43.6,13.56875
1338,Jermaine Kearse,WR,2018.0,-0.124351883,283.7,5.721428571428571
1339,J.J. Nelson,WR,2018.0,-3.975423245,324.0,0.9571428571428572
1340,John Brown,WR,2018.0,1.0662157446663008,169.0,8.99375
1341,Jordy Nelson,WR,2018.0,0.1255780881752919,86.8,10.446666666666664
1342,Josh Doctson,WR,2018.0,-0.830556123,156.0,7.28
1343,Julio Jones,WR,2018.0,4.584315780393963,14.4,20.36875
1344,Keenan Allen,WR,2018.0,0.8471734094720009,19.0,16.25625
1345,Kelvin Benjamin,WR,2018.0,-4.359954884,118.8,4.6
1346,Kelvin Benjamin,WR,2018.0,-4.359954884,118.8,4.6
1347,Kenny Stills,WR,2018.0,0.014990230739837,119.6,8.96
1348,Laquon Treadwell,WR,2018.0,-0.717365715,300.0,4.746666666666667
1349,Larry Fitzgerald,WR,2018.0,-1.780697829,43.2,11.60625
1350,Marquise Goodwin,WR,2018.0,-3.724981276,67.0,7.945454545454546
1351,Michael Crabtree,WR,2018.0,-3.201735644,69.8,8.29375
1352,Michael Thomas,WR,2018.0,4.17867363,17.4,19.71875
1353,Mike Evans,WR,2018.0,3.2884134152985744,25.6,18.15
1354,Nelson Agholor,WR,2018.0,0.9952496011799729,103.8,10.3375
1355,Randall Cobb,WR,2018.0,0.2824955821286181,104.6,9.588888888888889
1356,Rashard Higgins,WR,2018.0,4.189115337456472,325.5,9.092307692307692
1357,Rishard Matthews,WR,2018.0,-6.840733576,178.2,0.925
1358,Robbie Chosen,WR,2018.0,1.316309577831566,94.2,11.171428571428573
1359,Robert Woods,WR,2018.0,6.449956757085204,89.4,16.6
1360,Sammy Watkins,WR,2018.0,0.9002746529193271,82.8,11.51
1361,Seth Roberts,WR,2018.0,2.624370416512866,358.0,7.126666666666667
1362,Stefon Diggs,WR,2018.0,3.279032747923029,30.2,17.753333333333334
1363,Sterling Shepard,WR,2018.0,2.311996965807632,112.4,11.40625
1364,Tavon Austin,WR,2018.0,-0.423516411,265.0,5.642857142857143
1365,Taylor Gabriel,WR,2018.0,4.666815950908333,331.5,9.49375
1366,Terrance Williams,WR,2018.0,-4.780933717,267.0,1.2666666666666666
1367,Torrey Smith,WR,2018.0,-0.618055244,311.5,4.545454545454546
1368,Travis Benjamin,WR,2018.0,-2.530979772,277.7,3.391666666666667
1369,T.Y. Hilton,WR,2018.0,2.6648311025556204,31.0,17.071428571428573
1370,Tyler Boyd,WR,2018.0,10.992724106994586,333.5,15.792857142857144
1371,Tyler Lockett,WR,2018.0,5.832326542077089,158.4,13.9
1372,Tyreek Hill,WR,2018.0,6.1308265508648745,27.0,20.875
1373,Tyrell Williams,WR,2018.0,1.1103834322396091,185.6,8.6125
1374,Willie Snead,WR,2018.0,2.7403874523638425,293.0,8.4
1375,Adam Humphries,WR,2019.0,-0.048985023,200.5,7.208333333333333
1376,Adam Thielen,WR,2019.0,-4.049762328,25.5,11.44
1377,Albert Wilson,WR,2019.0,-0.020747803,212.7,6.876923076923077
1378,Allen Robinson,WR,2019.0,4.594810131,75.3,15.93125
1379,Amari Cooper,WR,2019.0,0.7154740328208327,33.3,15.40625
1380,Amari Cooper,WR,2019.0,0.7154740328208327,33.3,15.40625
1381,Antonio Brown,WR,2019.0,0.333810533,22.8,16.1
1382,Brandin Cooks,WR,2019.0,-5.690320594,39.3,8.392857142857142
1383,Breshad Perriman,WR,2019.0,4.638018502376664,323.0,9.864285714285714
1384,Chris Conley,WR,2019.0,4.1656609050070985,301.0,9.78125
1385,Chris Hogan,WR,2019.0,-3.349225173,310.0,2.1
1386,Chris Moore,WR,2019.0,-5.454924396,288.5,0.3642857142857142
1387,Cole Beasley,WR,2019.0,6.187380411385905,256.0,12.32
1388,Cooper Kupp,WR,2019.0,3.892333305233583,50.5,16.90625
1389,Corey Davis,WR,2019.0,-2.317729947,95.5,7.673333333333333
1390,Curtis Samuel,WR,2019.0,0.9799058742980584,100.0,10.73125
1391,Danny Amendola,WR,2019.0,3.2851017508016387,265.0,9.373333333333331
1392,Davante Adams,WR,2019.0,0.5590559264517623,9.0,17.724999999999998
1393,David Moore,WR,2019.0,-1.776552492,272.0,4.257142857142857
1394,DeAndre Hopkins,WR,2019.0,0.3612855599009315,5.3,17.9
1395,Dede Westbrook,WR,2019.0,-0.56193982,80.0,10.446666666666664
1396,Demarcus Robinson,WR,2019.0,0.1833425722532586,257.0,6.30625
1397,Demaryius Thomas,WR,2019.0,1.3089587104588771,232.0,7.754545454545454
1398,Demaryius Thomas,WR,2019.0,1.3089587104588771,232.0,7.754545454545454
1399,DeVante Parker,WR,2019.0,7.286691699905848,172.5,15.3875
1400,Donte Moncrief,WR,2019.0,-7.941569638,139.0,0.725
1401,Dontrelle Inman,WR,2019.0,0.067947296,397.0,4.3
1402,Emmanuel Sanders,WR,2019.0,0.9338175106267156,91.0,11.194117647058825
1403,Geronimo Allison,WR,2019.0,-4.294480929,123.3,4.7125
1404,Golden Tate,WR,2019.0,5.386028442517588,148.5,13.836363636363636
1405,Golden Tate,WR,2019.0,5.386028442517588,148.5,13.836363636363636
1406,Isaiah McKenzie,WR,2019.0,-0.708069523,345.0,4.22
1407,Isaiah McKenzie,WR,2019.0,-0.708069523,345.0,4.22
1408,Jake Kumerow,WR,2019.0,-2.64889994,307.5,2.85
1409,Jamison Crowder,WR,2019.0,4.255441699905848,172.5,12.35625
1410,Jarius Wright,WR,2019.0,-1.416491915,342.0,3.55625
1411,Jaron Brown,WR,2019.0,-1.646498886,335.0,3.4285714285714284
1412,Jarvis Landry,WR,2019.0,3.219432336451465,71.0,14.8375
1413,John Brown,WR,2019.0,6.174971347869581,147.0,14.653333333333334
1414,John Ross,WR,2019.0,5.959449654835386,282.0,11.875
1415,Josh Gordon,WR,2019.0,-5.148918389,67.3,6.7
1416,Josh Gordon,WR,2019.0,-5.148918389,67.3,6.7
1417,Josh Reynolds,WR,2019.0,-2.228546083,263.0,3.86875
1418,JuJu Smith-Schuster,WR,2019.0,-6.923731184,17.0,9.433333333333334
1419,Julian Edelman,WR,2019.0,2.399951481727996,44.0,16.01875
1420,Julio Jones,WR,2019.0,1.5111053719133594,13.0,18.273333333333333
1421,Keenan Allen,WR,2019.0,0.9872601653448764,26.8,16.34375
1422,Kendrick Bourne,WR,2019.0,0.765736453,315.0,6.1125
1423,Kenny Golladay,WR,2019.0,2.3108930953796563,48.5,15.5
1424,Kenny Stills,WR,2019.0,1.5286139643142125,186.7,9.238461538461538
1425,Laquon Treadwell,WR,2019.0,-2.815621156,313.0,2.569230769230769
1426,Larry Fitzgerald,WR,2019.0,1.5120388215432836,103.8,11.0875
1427,Marquise Goodwin,WR,2019.0,-3.270526007,193.0,4.233333333333333
1428,Michael Crabtree,WR,2019.0,-2.049133993,329.0,3.1
1429,Michael Thomas,WR,2019.0,6.630046584532447,12.8,23.4125
1430,Mike Evans,WR,2019.0,2.0827226816909903,22.3,17.9
1431,Mike Williams,WR,2019.0,-1.512257443,60.8,10.753333333333334
1432,Nelson Agholor,WR,2019.0,1.591440888668374,210.0,8.545454545454545
1433,Odell Beckham Jr.,WR,2019.0,-3.775814517,17.0,12.58125
1434,Randall Cobb,WR,2019.0,3.591258521735008,219.0,10.326666666666666
1435,Rashard Higgins,WR,2019.0,-4.595242002,254.5,1.55
1436,Robbie Chosen,WR,2019.0,-1.054176589,77.3,10.14375
1437,Robert Woods,WR,2019.0,1.8397452087774333,43.3,15.526666666666667
1438,Ryan Switzer,WR,2019.0,-3.03090258,398.0,1.1888888888888889
1439,Sammy Watkins,WR,2019.0,-0.462660782,89.5,9.892857142857142
1440,Seth Roberts,WR,2019.0,-1.246628767,340.0,3.75625
1441,Stefon Diggs,WR,2019.0,-0.397843455,34.8,14.14
1442,Sterling Shepard,WR,2019.0,4.071401495303094,93.5,14.18
1443,Tajae Sharpe,WR,2019.0,0.5022784313103914,343.0,5.46
1444,Taylor Gabriel,WR,2019.0,4.117782988168719,282.0,10.033333333333331
1445,Tim Patrick,WR,2019.0,-0.173852764,347.0,4.725
1446,Travis Benjamin,WR,2019.0,-4.127421598,281.0,1.8
1447,T.Y. Hilton,WR,2019.0,-0.983210599,45.3,12.51
1448,Tyler Boyd,WR,2019.0,1.4884910433760847,58.0,13.93125
1449,Tyler Lockett,WR,2019.0,1.225987077990851,45.5,14.7
1450,Tyreek Hill,WR,2019.0,-0.736428312,16.3,15.691666666666668
1451,Tyrell Williams,WR,2019.0,1.5889637356982274,140.5,10.221428571428572
1452,Willie Snead,WR,2019.0,-0.251032735,249.0,5.94375
1453,Zach Pascal,WR,2019.0,3.672893496588285,355.0,8.45625
1454,Zay Jones,WR,2019.0,-3.803733537,206.3,3.26
1455,Adam Humphries,WR,2020.0,2.910916526134943,307.0,8.257142857142856
1456,Adam Thielen,WR,2020.0,2.032631323943596,32.3,16.933333333333334
1457,Allen Lazard,WR,2020.0,1.4615494220419905,165.3,9.78
1458,Allen Robinson,WR,2020.0,1.502289894366827,32.0,16.43125
1459,Alshon Jeffery,WR,2020.0,-4.942914133,167.0,3.357142857142857
1460,Amari Cooper,WR,2020.0,0.1812588005206326,35.3,14.8
1461,Anthony Miller,WR,2020.0,-2.069162125,139.3,6.79375
1462,Antonio Brown,WR,2020.0,8.305305687595325,224.3,14.6375
1463,Brandin Cooks,WR,2020.0,4.7880960234308265,87.5,15.466666666666669
1464,Breshad Perriman,WR,2020.0,-0.042811626,166.8,8.258333333333333
1465,Byron Pringle,WR,2020.0,-1.775833826,338.0,3.1538461538461537
1466,Calvin Ridley,WR,2020.0,4.859396156826074,43.0,18.766666666666666
1467,Cedrick Wilson Jr.,WR,2020.0,-1.082571383,389.0,3.225
1468,Chad Beebe,WR,2020.0,-0.25348663,432.0,3.5785714285714287
1469,Chris Conley,WR,2020.0,0.5730268522607336,275.0,6.473333333333333
1470,Christian Kirk,WR,2020.0,0.642775765,102.5,10.457142857142856
1471,Cole Beasley,WR,2020.0,7.151126042,211.3,13.833333333333334
1472,Cooper Kupp,WR,2020.0,-0.453365658,38.0,13.913333333333332
1473,Corey Davis,WR,2020.0,7.060597936,213.0,13.671428571428573
1474,Courtland Sutton,WR,2020.0,-3.997586532,46.5,9.6
1475,Curtis Samuel,WR,2020.0,5.6981594358475895,158.3,14.14
1476,Damiere Byrd,WR,2020.0,2.6303661509017022,367.0,7.18125
1477,Danny Amendola,WR,2020.0,1.5258273006036829,248.0,7.6
1478,Dante Pettis,WR,2020.0,-1.982179526,398.0,2.2285714285714286
1479,Davante Adams,WR,2020.0,8.731686082307831,11.3,25.6
1480,David Moore,WR,2020.0,1.936364425334947,300.0,7.425
1481,DeAndre Hopkins,WR,2020.0,1.509814553243956,15.5,17.9875
1482,Demarcus Robinson,WR,2020.0,1.6156432159329803,321.0,6.725
1483,DeSean Jackson,WR,2020.0,0.1524996066962156,141.5,8.959999999999999
